Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
61.86 s,4.35 m,-2.65 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.97 s,4.36 m,-2.65 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.06 s,4.37 m,-2.64 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.17 s,4.37 m,-2.63 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.29 s,4.38 m,-2.63 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.4 s,4.39 m,-2.62 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.52 s,4.39 m,-2.61 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.62 s,4.40 m,-2.61 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.73 s,4.41 m,-2.60 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.84 s,4.42 m,-2.59 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
62.96 s,4.42 m,-2.59 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.07 s,4.43 m,-2.58 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.18 s,4.44 m,-2.57 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.29 s,4.44 m,-2.56 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.42 s,4.45 m,-2.56 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.51 s,4.46 m,-2.55 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.61 s,4.46 m,-2.54 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.73 s,4.47 m,-2.54 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.84 s,4.48 m,-2.53 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
63.95 s,4.49 m,-2.52 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.06 s,4.49 m,-2.52 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.16 s,4.50 m,-2.51 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.29 s,4.51 m,-2.50 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.39 s,4.51 m,-2.49 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.51 s,4.52 m,-2.49 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.63 s,4.53 m,-2.48 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.73 s,4.53 m,-2.47 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.83 s,4.54 m,-2.47 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
64.95 s,4.55 m,-2.46 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.05 s,4.56 m,-2.45 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.17 s,4.56 m,-2.45 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.29 s,4.57 m,-2.44 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.4 s,4.58 m,-2.43 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.51 s,4.58 m,-2.43 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.62 s,4.59 m,-2.42 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.72 s,4.60 m,-2.41 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.84 s,4.61 m,-2.41 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
65.94 s,4.61 m,-2.40 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.04 s,4.62 m,-2.39 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.15 s,4.63 m,-2.38 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.26 s,4.63 m,-2.38 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.36 s,4.64 m,-2.37 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.47 s,4.65 m,-2.36 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.58 s,4.66 m,-2.36 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.69 s,4.66 m,-2.35 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.8 s,4.67 m,-2.34 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
66.93 s,4.68 m,-2.34 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.02 s,4.68 m,-2.33 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.14 s,4.69 m,-2.32 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.25 s,4.70 m,-2.32 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.36 s,4.70 m,-2.31 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.47 s,4.71 m,-2.30 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.58 s,4.72 m,-2.30 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.69 s,4.73 m,-2.29 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.8 s,4.73 m,-2.28 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
67.9 s,4.74 m,-2.27 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.01 s,4.75 m,-2.27 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.11 s,4.75 m,-2.26 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.22 s,4.76 m,-2.25 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.33 s,4.77 m,-2.25 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.43 s,4.78 m,-2.24 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.54 s,4.78 m,-2.23 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.64 s,4.79 m,-2.23 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.76 s,4.80 m,-2.22 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.86 s,4.81 m,-2.21 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
68.98 s,4.81 m,-2.21 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.1 s,4.82 m,-2.20 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.21 s,4.83 m,-2.19 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.33 s,4.84 m,-2.18 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.43 s,4.84 m,-2.18 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.54 s,4.85 m,-2.17 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.65 s,4.86 m,-2.16 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.75 s,4.86 m,-2.16 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.86 s,4.87 m,-2.15 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
69.97 s,4.88 m,-2.14 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.08 s,4.88 m,-2.14 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.19 s,4.89 m,-2.13 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.3 s,4.90 m,-2.12 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.41 s,4.91 m,-2.11 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.53 s,4.91 m,-2.11 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.62 s,4.92 m,-2.10 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.73 s,4.93 m,-2.09 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.84 s,4.93 m,-2.09 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
70.94 s,4.94 m,-2.08 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
71.06 s,4.95 m,-2.07 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
71.17 s,4.95 m,-2.07 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
71.27 s,4.96 m,-2.06 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
71.39 s,4.97 m,-2.05 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
71.5 s,4.98 m,-2.05 m,0.49 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
72.72 s,5.05 m,-1.96 m,0.49 m,0.01 m/s,0.09 m/s,-0.00 m/s,0.01 rad,-0.01 rad,1.59 rad,0 pixels
72.83 s,5.05 m,-1.95 m,0.49 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.01 rad,-0.01 rad,1.59 rad,0 pixels
72.95 s,5.05 m,-1.94 m,0.49 m,-0.03 m/s,0.10 m/s,-0.00 m/s,0.01 rad,-0.02 rad,1.59 rad,0 pixels
73.08 s,5.04 m,-1.93 m,0.49 m,-0.06 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.04 rad,1.59 rad,0 pixels
73.2 s,5.03 m,-1.92 m,0.49 m,-0.10 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.03 rad,1.58 rad,0 pixels
73.32 s,5.02 m,-1.91 m,0.49 m,-0.12 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.02 rad,1.58 rad,0 pixels
73.43 s,5.00 m,-1.89 m,0.49 m,-0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
73.55 s,4.99 m,-1.88 m,0.49 m,-0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
73.67 s,4.97 m,-1.87 m,0.49 m,-0.12 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
73.79 s,4.96 m,-1.86 m,0.49 m,-0.12 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.57 rad,0 pixels
73.91 s,4.95 m,-1.85 m,0.49 m,-0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
74.03 s,4.93 m,-1.83 m,0.49 m,-0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
74.15 s,4.92 m,-1.82 m,0.49 m,-0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
74.27 s,4.92 m,-1.81 m,0.49 m,-0.08 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
74.38 s,4.91 m,-1.80 m,0.49 m,-0.08 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.57 rad,0 pixels
74.5 s,4.90 m,-1.79 m,0.49 m,-0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.57 rad,0 pixels
74.62 s,4.89 m,-1.78 m,0.49 m,-0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.57 rad,0 pixels
74.74 s,4.88 m,-1.76 m,0.49 m,-0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
74.86 s,4.87 m,-1.75 m,0.49 m,-0.08 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
74.98 s,4.86 m,-1.74 m,0.49 m,-0.08 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.57 rad,0 pixels
75.1 s,4.85 m,-1.73 m,0.49 m,-0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.57 rad,0 pixels
75.22 s,4.84 m,-1.71 m,0.49 m,-0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.57 rad,0 pixels
75.34 s,4.83 m,-1.70 m,0.49 m,-0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
75.46 s,4.81 m,-1.69 m,0.49 m,-0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
75.58 s,4.80 m,-1.68 m,0.49 m,-0.08 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
75.7 s,4.80 m,-1.67 m,0.49 m,-0.07 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
75.82 s,4.79 m,-1.65 m,0.49 m,-0.07 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
75.94 s,4.78 m,-1.64 m,0.49 m,-0.06 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
76.06 s,4.77 m,-1.63 m,0.49 m,-0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
76.18 s,4.77 m,-1.62 m,0.49 m,-0.04 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
76.3 s,4.77 m,-1.61 m,0.49 m,-0.04 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.57 rad,0 pixels
76.41 s,4.77 m,-1.59 m,0.49 m,-0.04 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.57 rad,0 pixels
76.53 s,4.76 m,-1.58 m,0.49 m,-0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
76.65 s,4.75 m,-1.57 m,0.49 m,-0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
76.76 s,4.75 m,-1.56 m,0.49 m,-0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.78 s,4.75 m,-1.56 m,0.49 m,-0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.8 s,4.75 m,-1.56 m,0.49 m,-0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.82 s,4.75 m,-1.55 m,0.49 m,-0.01 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.84 s,4.75 m,-1.55 m,0.49 m,-0.01 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.86 s,4.75 m,-1.55 m,0.49 m,-0.01 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.89 s,4.75 m,-1.55 m,0.49 m,-0.00 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
76.91 s,4.75 m,-1.55 m,0.49 m,-0.00 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
76.93 s,4.75 m,-1.54 m,0.49 m,0.00 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
76.95 s,4.75 m,-1.54 m,0.49 m,0.00 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
76.97 s,4.75 m,-1.54 m,0.49 m,0.01 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
77.0 s,4.75 m,-1.54 m,0.49 m,0.01 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
77.02 s,4.75 m,-1.54 m,0.49 m,0.01 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
77.04 s,4.75 m,-1.53 m,0.49 m,0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
77.06 s,4.75 m,-1.53 m,0.49 m,0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
77.16 s,4.75 m,-1.52 m,0.49 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
77.26 s,4.76 m,-1.51 m,0.49 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
77.36 s,4.76 m,-1.50 m,0.49 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
77.47 s,4.77 m,-1.49 m,0.49 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
77.59 s,4.77 m,-1.48 m,0.49 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
77.7 s,4.78 m,-1.47 m,0.49 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
77.8 s,4.78 m,-1.46 m,0.49 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
77.92 s,4.79 m,-1.44 m,0.49 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
78.03 s,4.79 m,-1.43 m,0.49 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
78.14 s,4.80 m,-1.42 m,0.49 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
78.24 s,4.81 m,-1.41 m,0.49 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
78.35 s,4.81 m,-1.40 m,0.49 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
78.46 s,4.82 m,-1.39 m,0.49 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
78.56 s,4.82 m,-1.38 m,0.49 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
78.68 s,4.83 m,-1.37 m,0.49 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
78.79 s,4.83 m,-1.36 m,0.49 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
78.92 s,4.83 m,-1.35 m,0.49 m,0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.01 s,4.84 m,-1.34 m,0.49 m,0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.11 s,4.84 m,-1.33 m,0.49 m,0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.22 s,4.84 m,-1.32 m,0.49 m,0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.33 s,4.85 m,-1.31 m,0.49 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.44 s,4.85 m,-1.30 m,0.49 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.56 s,4.85 m,-1.28 m,0.49 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.67 s,4.85 m,-1.27 m,0.49 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.79 s,4.85 m,-1.26 m,0.49 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
79.9 s,4.85 m,-1.25 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.01 s,4.86 m,-1.25 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.12 s,4.86 m,-1.23 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.23 s,4.86 m,-1.22 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.35 s,4.86 m,-1.21 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.46 s,4.86 m,-1.20 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.57 s,4.86 m,-1.19 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.67 s,4.86 m,-1.18 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.78 s,4.86 m,-1.17 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
80.89 s,4.86 m,-1.16 m,0.49 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.0 s,4.86 m,-1.15 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.11 s,4.86 m,-1.14 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.22 s,4.86 m,-1.13 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.33 s,4.86 m,-1.12 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.45 s,4.86 m,-1.11 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.56 s,4.86 m,-1.10 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.67 s,4.87 m,-1.09 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
