Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
0.0 s,-0.09 m,-4.86 m,0.46 m,0.01 m/s,-0.00 m/s,0.00 m/s,-0.00 rad,-0.00 rad,-3.10 rad,76 pixels
0.13 s,-0.09 m,-4.86 m,0.46 m,0.01 m/s,-0.01 m/s,0.00 m/s,0.01 rad,-0.00 rad,-3.09 rad,77 pixels
0.2 s,-0.09 m,-4.86 m,0.46 m,0.00 m/s,-0.01 m/s,0.00 m/s,0.02 rad,-0.00 rad,-3.09 rad,77 pixels
0.35 s,-0.09 m,-4.86 m,0.46 m,-0.02 m/s,-0.01 m/s,0.00 m/s,0.02 rad,-0.00 rad,-3.09 rad,77 pixels
0.54 s,-0.09 m,-4.86 m,0.46 m,-0.05 m/s,-0.01 m/s,0.00 m/s,0.02 rad,0.00 rad,-3.10 rad,77 pixels
0.61 s,-0.09 m,-4.86 m,0.46 m,-0.06 m/s,-0.01 m/s,0.00 m/s,0.02 rad,0.00 rad,-3.10 rad,77 pixels
0.75 s,-0.10 m,-4.86 m,0.46 m,-0.08 m/s,-0.01 m/s,0.00 m/s,0.02 rad,0.00 rad,-3.10 rad,78 pixels
0.85 s,-0.11 m,-4.86 m,0.46 m,-0.09 m/s,-0.01 m/s,0.00 m/s,0.01 rad,0.00 rad,-3.11 rad,78 pixels
0.99 s,-0.12 m,-4.87 m,0.46 m,-0.10 m/s,-0.01 m/s,0.00 m/s,0.01 rad,0.00 rad,-3.11 rad,78 pixels
1.11 s,-0.13 m,-4.87 m,0.46 m,-0.11 m/s,-0.01 m/s,0.00 m/s,0.01 rad,0.00 rad,-3.11 rad,78 pixels
1.24 s,-0.14 m,-4.87 m,0.46 m,-0.11 m/s,-0.01 m/s,0.00 m/s,0.01 rad,0.00 rad,-3.11 rad,77 pixels
1.35 s,-0.15 m,-4.87 m,0.46 m,-0.12 m/s,-0.00 m/s,0.00 m/s,0.01 rad,0.00 rad,-3.11 rad,76 pixels
1.49 s,-0.17 m,-4.87 m,0.46 m,-0.12 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.11 rad,75 pixels
1.6 s,-0.18 m,-4.87 m,0.46 m,-0.12 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,74 pixels
1.73 s,-0.19 m,-4.87 m,0.46 m,-0.12 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,73 pixels
1.84 s,-0.20 m,-4.87 m,0.46 m,-0.12 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,71 pixels
1.97 s,-0.22 m,-4.87 m,0.46 m,-0.12 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,70 pixels
2.11 s,-0.23 m,-4.86 m,0.46 m,-0.12 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,68 pixels
2.23 s,-0.24 m,-4.86 m,0.46 m,-0.12 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,67 pixels
2.35 s,-0.25 m,-4.86 m,0.46 m,-0.12 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,65 pixels
2.49 s,-0.27 m,-4.86 m,0.46 m,-0.12 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,63 pixels
2.62 s,-0.28 m,-4.86 m,0.46 m,-0.11 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,62 pixels
2.75 s,-0.29 m,-4.86 m,0.46 m,-0.11 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,60 pixels
2.87 s,-0.30 m,-4.85 m,0.46 m,-0.11 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,58 pixels
3.0 s,-0.31 m,-4.85 m,0.46 m,-0.10 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,57 pixels
3.12 s,-0.32 m,-4.85 m,0.46 m,-0.10 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,55 pixels
3.25 s,-0.33 m,-4.85 m,0.46 m,-0.10 m/s,0.02 m/s,0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,53 pixels
3.37 s,-0.34 m,-4.85 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,52 pixels
3.5 s,-0.35 m,-4.84 m,0.46 m,-0.09 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,50 pixels
3.62 s,-0.36 m,-4.84 m,0.46 m,-0.09 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,48 pixels
3.75 s,-0.37 m,-4.84 m,0.46 m,-0.09 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,47 pixels
3.87 s,-0.38 m,-4.84 m,0.46 m,-0.08 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,45 pixels
4.0 s,-0.38 m,-4.83 m,0.46 m,-0.08 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,44 pixels
4.12 s,-0.39 m,-4.83 m,0.46 m,-0.08 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,42 pixels
4.26 s,-0.40 m,-4.83 m,0.46 m,-0.08 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,40 pixels
4.39 s,-0.41 m,-4.83 m,0.46 m,-0.08 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,39 pixels
4.51 s,-0.42 m,-4.82 m,0.46 m,-0.08 m/s,0.02 m/s,-0.00 m/s,-0.00 rad,0.00 rad,-3.12 rad,38 pixels
4.63 s,-0.42 m,-4.82 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,36 pixels
4.76 s,-0.43 m,-4.82 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,35 pixels
4.88 s,-0.44 m,-4.82 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,33 pixels
5.02 s,-0.44 m,-4.82 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,32 pixels
5.14 s,-0.45 m,-4.81 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,31 pixels
5.27 s,-0.46 m,-4.81 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,29 pixels
5.4 s,-0.47 m,-4.81 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,28 pixels
5.53 s,-0.47 m,-4.81 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,27 pixels
5.67 s,-0.48 m,-4.81 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,26 pixels
5.79 s,-0.49 m,-4.81 m,0.46 m,-0.07 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,24 pixels
5.91 s,-0.50 m,-4.80 m,0.46 m,-0.07 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,23 pixels
6.05 s,-0.50 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,22 pixels
6.17 s,-0.51 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,21 pixels
6.3 s,-0.52 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,19 pixels
6.42 s,-0.53 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,18 pixels
6.54 s,-0.53 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,17 pixels
6.66 s,-0.54 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,16 pixels
6.78 s,-0.55 m,-4.80 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,15 pixels
6.91 s,-0.56 m,-4.79 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,13 pixels
7.03 s,-0.57 m,-4.79 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,12 pixels
7.15 s,-0.57 m,-4.79 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,11 pixels
7.29 s,-0.58 m,-4.79 m,0.46 m,-0.08 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,10 pixels
7.4 s,-0.59 m,-4.79 m,0.46 m,-0.09 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,9 pixels
7.53 s,-0.60 m,-4.79 m,0.46 m,-0.09 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,8 pixels
7.65 s,-0.61 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,8 pixels
7.77 s,-0.62 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
7.9 s,-0.63 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.02 s,-0.64 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.14 s,-0.64 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.27 s,-0.65 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.4 s,-0.66 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.54 s,-0.67 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.66 s,-0.68 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,7 pixels
8.79 s,-0.69 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,6 pixels
8.92 s,-0.70 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,6 pixels
9.05 s,-0.71 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,6 pixels
9.17 s,-0.72 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,6 pixels
9.29 s,-0.73 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,6 pixels
9.42 s,-0.74 m,-4.79 m,0.46 m,-0.09 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,6 pixels
9.53 s,-0.75 m,-4.78 m,0.46 m,-0.09 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,5 pixels
9.66 s,-0.76 m,-4.78 m,0.46 m,-0.09 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,5 pixels
9.78 s,-0.76 m,-4.78 m,0.46 m,-0.09 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,5 pixels
9.91 s,-0.77 m,-4.78 m,0.46 m,-0.09 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,5 pixels
10.05 s,-0.78 m,-4.78 m,0.46 m,-0.09 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,5 pixels
10.18 s,-0.79 m,-4.78 m,0.46 m,-0.09 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,4 pixels
10.31 s,-0.80 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,4 pixels
10.42 s,-0.81 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,4 pixels
10.55 s,-0.82 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,4 pixels
10.68 s,-0.83 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,3 pixels
10.8 s,-0.84 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,3 pixels
10.92 s,-0.85 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,3 pixels
11.04 s,-0.86 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,3 pixels
11.17 s,-0.87 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,2 pixels
11.3 s,-0.88 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,2 pixels
11.42 s,-0.89 m,-4.78 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.12 rad,2 pixels
11.63 s,-0.90 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
11.75 s,-0.91 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
11.87 s,-0.92 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
11.98 s,-0.93 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
12.1 s,-0.94 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
12.22 s,-0.95 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
12.33 s,-0.96 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
12.45 s,-0.97 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
12.57 s,-0.98 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
12.69 s,-0.99 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
12.82 s,-1.00 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
12.95 s,-1.01 m,-4.77 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
13.09 s,-1.02 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
13.21 s,-1.03 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
13.33 s,-1.04 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
13.45 s,-1.05 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
13.57 s,-1.05 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,0 pixels
13.68 s,-1.06 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
13.8 s,-1.07 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
13.92 s,-1.08 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
14.05 s,-1.09 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
14.17 s,-1.10 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
14.29 s,-1.11 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
14.41 s,-1.12 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
14.53 s,-1.13 m,-4.77 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,1 pixels
14.68 s,-1.14 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
14.79 s,-1.15 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
14.91 s,-1.16 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
15.03 s,-1.17 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
15.15 s,-1.18 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
15.28 s,-1.19 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,2 pixels
15.4 s,-1.20 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,3 pixels
15.53 s,-1.21 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,3 pixels
15.65 s,-1.22 m,-4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,3 pixels
15.77 s,-1.23 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,3 pixels
15.89 s,-1.24 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,3 pixels
16.01 s,-1.25 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,3 pixels
16.13 s,-1.26 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.25 s,-1.27 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.37 s,-1.28 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.49 s,-1.29 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.61 s,-1.30 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.72 s,-1.31 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.84 s,-1.32 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
16.96 s,-1.33 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.08 s,-1.34 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.2 s,-1.35 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.31 s,-1.36 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.43 s,-1.37 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.54 s,-1.38 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.66 s,-1.39 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.78 s,-1.40 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
17.9 s,-1.41 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
18.01 s,-1.41 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
18.13 s,-1.42 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
18.25 s,-1.43 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
18.37 s,-1.44 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
18.49 s,-1.45 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
18.61 s,-1.46 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
18.73 s,-1.47 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
18.84 s,-1.48 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
18.96 s,-1.49 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
19.08 s,-1.50 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
19.19 s,-1.51 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
19.31 s,-1.52 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
19.43 s,-1.53 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
19.55 s,-1.54 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
19.67 s,-1.55 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
19.78 s,-1.56 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
19.9 s,-1.57 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.02 s,-1.57 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.14 s,-1.58 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.25 s,-1.59 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.37 s,-1.60 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.48 s,-1.61 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.6 s,-1.62 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.71 s,-1.63 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.83 s,-1.64 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
20.95 s,-1.65 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.07 s,-1.66 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.19 s,-1.67 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.31 s,-1.68 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
