Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
61.18 s,4.83 m,-3.86 m,0.46 m,0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
61.29 s,4.83 m,-3.85 m,0.46 m,0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
61.41 s,4.83 m,-3.84 m,0.46 m,0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
61.53 s,4.83 m,-3.83 m,0.46 m,0.00 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
61.65 s,4.83 m,-3.82 m,0.46 m,0.00 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
61.77 s,4.83 m,-3.81 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
61.88 s,4.83 m,-3.80 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
62.0 s,4.83 m,-3.79 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
62.12 s,4.83 m,-3.78 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-11 pixels
62.24 s,4.84 m,-3.77 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-11 pixels
62.36 s,4.84 m,-3.76 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-11 pixels
62.48 s,4.84 m,-3.75 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-11 pixels
62.59 s,4.84 m,-3.74 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-11 pixels
62.71 s,4.84 m,-3.73 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-12 pixels
62.82 s,4.84 m,-3.72 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-12 pixels
62.94 s,4.83 m,-3.71 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-12 pixels
63.06 s,4.83 m,-3.70 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-12 pixels
63.18 s,4.83 m,-3.69 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-13 pixels
63.29 s,4.83 m,-3.68 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-13 pixels
63.41 s,4.83 m,-3.66 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-12 pixels
63.53 s,4.83 m,-3.65 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-11 pixels
63.65 s,4.83 m,-3.64 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-10 pixels
63.76 s,4.82 m,-3.63 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
63.88 s,4.82 m,-3.62 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
63.99 s,4.82 m,-3.61 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,-10 pixels
64.11 s,4.82 m,-3.60 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
64.23 s,4.82 m,-3.59 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
64.34 s,4.82 m,-3.58 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-5 pixels
64.46 s,4.82 m,-3.57 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
64.58 s,4.82 m,-3.56 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
64.69 s,4.82 m,-3.54 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
64.81 s,4.82 m,-3.53 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
64.93 s,4.82 m,-3.52 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
65.04 s,4.82 m,-3.51 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
65.16 s,4.82 m,-3.50 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
65.28 s,4.82 m,-3.49 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
65.4 s,4.82 m,-3.48 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
65.51 s,4.82 m,-3.47 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
65.63 s,4.82 m,-3.46 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
65.75 s,4.82 m,-3.45 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-5 pixels
65.87 s,4.82 m,-3.44 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-5 pixels
65.99 s,4.83 m,-3.43 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-6 pixels
66.11 s,4.83 m,-3.42 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-6 pixels
66.22 s,4.83 m,-3.41 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-6 pixels
66.34 s,4.83 m,-3.39 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
66.46 s,4.83 m,-3.38 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
66.58 s,4.83 m,-3.37 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
66.7 s,4.83 m,-3.36 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
66.82 s,4.83 m,-3.35 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
66.94 s,4.83 m,-3.34 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
67.06 s,4.83 m,-3.33 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
67.18 s,4.83 m,-3.32 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
67.3 s,4.83 m,-3.31 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
67.41 s,4.83 m,-3.30 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
67.53 s,4.83 m,-3.29 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
67.65 s,4.83 m,-3.28 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
67.77 s,4.83 m,-3.27 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
67.89 s,4.83 m,-3.25 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.01 s,4.83 m,-3.24 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.12 s,4.83 m,-3.23 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.24 s,4.83 m,-3.22 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.36 s,4.83 m,-3.21 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.48 s,4.83 m,-3.20 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.59 s,4.83 m,-3.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.71 s,4.83 m,-3.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.83 s,4.83 m,-3.17 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
68.95 s,4.83 m,-3.16 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.07 s,4.83 m,-3.15 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.19 s,4.83 m,-3.14 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.31 s,4.83 m,-3.13 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
69.43 s,4.83 m,-3.12 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.55 s,4.83 m,-3.10 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.67 s,4.83 m,-3.09 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.79 s,4.83 m,-3.08 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
69.91 s,4.83 m,-3.07 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.03 s,4.83 m,-3.06 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.15 s,4.83 m,-3.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.28 s,4.83 m,-3.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.4 s,4.83 m,-3.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.52 s,4.83 m,-3.02 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.64 s,4.83 m,-3.01 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.76 s,4.83 m,-3.00 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.87 s,4.83 m,-2.99 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
70.99 s,4.83 m,-2.97 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.11 s,4.83 m,-2.96 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.24 s,4.83 m,-2.95 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.35 s,4.83 m,-2.94 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.48 s,4.83 m,-2.93 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.59 s,4.83 m,-2.92 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.71 s,4.83 m,-2.91 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.83 s,4.83 m,-2.90 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
71.94 s,4.83 m,-2.89 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.06 s,4.83 m,-2.88 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.18 s,4.83 m,-2.87 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.29 s,4.83 m,-2.86 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.41 s,4.83 m,-2.85 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.52 s,4.83 m,-2.84 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.64 s,4.83 m,-2.82 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.76 s,4.83 m,-2.81 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.88 s,4.83 m,-2.80 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
72.99 s,4.83 m,-2.79 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.11 s,4.83 m,-2.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.23 s,4.83 m,-2.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.35 s,4.83 m,-2.76 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.46 s,4.83 m,-2.76 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.58 s,4.83 m,-2.74 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.7 s,4.83 m,-2.73 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.81 s,4.83 m,-2.72 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
73.94 s,4.83 m,-2.71 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
74.06 s,4.83 m,-2.70 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
74.18 s,4.83 m,-2.69 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
74.29 s,4.83 m,-2.68 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
74.41 s,4.83 m,-2.67 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
74.52 s,4.83 m,-2.66 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
74.64 s,4.83 m,-2.65 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
74.76 s,4.83 m,-2.64 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
74.87 s,4.83 m,-2.63 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
74.99 s,4.83 m,-2.62 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
75.12 s,4.83 m,-2.60 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
75.24 s,4.83 m,-2.59 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
75.35 s,4.83 m,-2.58 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
75.47 s,4.83 m,-2.57 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
75.59 s,4.83 m,-2.56 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
75.71 s,4.83 m,-2.55 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
75.82 s,4.83 m,-2.54 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
75.94 s,4.83 m,-2.53 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
76.06 s,4.83 m,-2.52 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
76.18 s,4.83 m,-2.51 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
76.3 s,4.83 m,-2.50 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
76.41 s,4.83 m,-2.48 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
76.53 s,4.83 m,-2.47 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
76.65 s,4.83 m,-2.46 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
76.76 s,4.83 m,-2.45 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
76.88 s,4.83 m,-2.44 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.0 s,4.83 m,-2.43 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.11 s,4.83 m,-2.42 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.23 s,4.83 m,-2.41 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.34 s,4.83 m,-2.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.46 s,4.83 m,-2.39 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.58 s,4.83 m,-2.38 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.7 s,4.83 m,-2.37 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.81 s,4.83 m,-2.36 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
77.93 s,4.83 m,-2.35 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.05 s,4.83 m,-2.34 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.17 s,4.83 m,-2.33 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.28 s,4.83 m,-2.31 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.4 s,4.83 m,-2.30 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.52 s,4.83 m,-2.29 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.64 s,4.83 m,-2.28 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
78.76 s,4.83 m,-2.27 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
78.88 s,4.83 m,-2.26 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
79.0 s,4.83 m,-2.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
79.12 s,4.83 m,-2.24 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
79.24 s,4.83 m,-2.22 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-10 pixels
79.36 s,4.83 m,-2.21 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
79.48 s,4.83 m,-2.20 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
79.6 s,4.83 m,-2.19 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
79.72 s,4.83 m,-2.18 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
79.84 s,4.83 m,-2.17 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
79.96 s,4.83 m,-2.16 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
80.08 s,4.83 m,-2.15 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
80.21 s,4.83 m,-2.14 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
80.33 s,4.83 m,-2.13 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
80.45 s,4.83 m,-2.12 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
80.57 s,4.83 m,-2.10 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
80.69 s,4.83 m,-2.09 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
80.81 s,4.82 m,-2.08 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
80.93 s,4.82 m,-2.07 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
81.05 s,4.82 m,-2.06 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
81.16 s,4.82 m,-2.05 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
81.28 s,4.82 m,-2.04 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-11 pixels
81.4 s,4.81 m,-2.03 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-12 pixels
81.52 s,4.81 m,-2.02 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-12 pixels
81.63 s,4.81 m,-2.01 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
81.75 s,4.81 m,-2.00 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
81.86 s,4.80 m,-1.99 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,-9 pixels
81.98 s,4.80 m,-1.98 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,-9 pixels
82.1 s,4.80 m,-1.96 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
