Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
85.76 s,4.83 m,-1.90 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
85.88 s,4.83 m,-1.89 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.0 s,4.83 m,-1.88 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.12 s,4.83 m,-1.87 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.24 s,4.83 m,-1.86 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.35 s,4.83 m,-1.85 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.47 s,4.83 m,-1.84 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.59 s,4.83 m,-1.83 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.71 s,4.83 m,-1.82 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.83 s,4.83 m,-1.81 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
86.94 s,4.83 m,-1.80 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
87.06 s,4.83 m,-1.79 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
87.18 s,4.83 m,-1.77 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
87.3 s,4.83 m,-1.77 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
87.42 s,4.83 m,-1.75 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
87.53 s,4.83 m,-1.74 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
87.65 s,4.83 m,-1.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
87.77 s,4.83 m,-1.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
87.89 s,4.83 m,-1.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
88.0 s,4.83 m,-1.70 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
88.12 s,4.83 m,-1.69 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.24 s,4.83 m,-1.68 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.36 s,4.83 m,-1.67 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.48 s,4.83 m,-1.66 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.6 s,4.83 m,-1.65 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.73 s,4.83 m,-1.64 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.85 s,4.83 m,-1.63 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
88.97 s,4.83 m,-1.61 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
89.09 s,4.82 m,-1.60 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
89.22 s,4.82 m,-1.59 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
89.34 s,4.82 m,-1.58 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-9 pixels
89.46 s,4.82 m,-1.57 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
89.58 s,4.81 m,-1.56 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
89.7 s,4.81 m,-1.55 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-9 pixels
89.83 s,4.81 m,-1.54 m,0.46 m,-0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
89.95 s,4.81 m,-1.52 m,0.46 m,-0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
90.06 s,4.80 m,-1.51 m,0.46 m,-0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
90.18 s,4.80 m,-1.50 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,-8 pixels
90.3 s,4.80 m,-1.49 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
90.43 s,4.80 m,-1.48 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-6 pixels
90.55 s,4.79 m,-1.47 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-5 pixels
90.67 s,4.79 m,-1.46 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-5 pixels
90.78 s,4.79 m,-1.45 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
90.9 s,4.79 m,-1.44 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
91.02 s,4.79 m,-1.43 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
91.14 s,4.79 m,-1.42 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
91.25 s,4.79 m,-1.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
91.37 s,4.79 m,-1.39 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
91.49 s,4.79 m,-1.38 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
91.61 s,4.79 m,-1.37 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
91.73 s,4.79 m,-1.36 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
91.84 s,4.79 m,-1.35 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
91.97 s,4.79 m,-1.34 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.08 s,4.79 m,-1.33 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.2 s,4.79 m,-1.32 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.32 s,4.79 m,-1.31 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.44 s,4.79 m,-1.30 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.56 s,4.79 m,-1.28 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.68 s,4.80 m,-1.27 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.79 s,4.80 m,-1.26 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
92.91 s,4.80 m,-1.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
93.03 s,4.80 m,-1.24 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,4 pixels
93.15 s,4.80 m,-1.23 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.26 s,4.80 m,-1.22 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.38 s,4.80 m,-1.21 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.5 s,4.80 m,-1.20 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.62 s,4.80 m,-1.19 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.73 s,4.80 m,-1.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.85 s,4.80 m,-1.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
93.97 s,4.80 m,-1.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.09 s,4.80 m,-1.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.21 s,4.80 m,-1.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.33 s,4.80 m,-1.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.44 s,4.80 m,-1.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.56 s,4.80 m,-1.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.68 s,4.80 m,-1.09 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.8 s,4.80 m,-1.08 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
94.92 s,4.80 m,-1.07 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.04 s,4.80 m,-1.05 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.16 s,4.80 m,-1.04 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.28 s,4.80 m,-1.03 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.4 s,4.80 m,-1.02 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.52 s,4.80 m,-1.01 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.64 s,4.80 m,-1.00 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.76 s,4.80 m,-0.99 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
95.88 s,4.80 m,-0.98 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,3 pixels
96.0 s,4.80 m,-0.97 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.12 s,4.80 m,-0.96 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.24 s,4.80 m,-0.94 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.36 s,4.80 m,-0.93 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.48 s,4.80 m,-0.92 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.6 s,4.80 m,-0.91 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.72 s,4.80 m,-0.90 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.85 s,4.80 m,-0.89 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
96.97 s,4.80 m,-0.88 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
97.08 s,4.81 m,-0.87 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
97.2 s,4.81 m,-0.86 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
97.32 s,4.81 m,-0.85 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
97.43 s,4.81 m,-0.83 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
97.56 s,4.81 m,-0.82 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
97.67 s,4.81 m,-0.81 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
97.79 s,4.81 m,-0.80 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
97.91 s,4.81 m,-0.79 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
98.03 s,4.81 m,-0.78 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
98.15 s,4.81 m,-0.77 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
98.27 s,4.81 m,-0.76 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
98.38 s,4.81 m,-0.75 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
98.5 s,4.81 m,-0.74 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
98.62 s,4.81 m,-0.73 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
98.74 s,4.81 m,-0.72 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
98.86 s,4.81 m,-0.70 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
98.98 s,4.81 m,-0.69 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
99.1 s,4.82 m,-0.68 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
99.21 s,4.82 m,-0.67 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
99.33 s,4.82 m,-0.66 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
99.45 s,4.82 m,-0.65 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
99.57 s,4.82 m,-0.64 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
99.69 s,4.82 m,-0.63 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
99.8 s,4.82 m,-0.62 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
99.93 s,4.82 m,-0.60 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
100.05 s,4.82 m,-0.59 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.16 s,4.82 m,-0.58 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.29 s,4.82 m,-0.57 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.4 s,4.82 m,-0.56 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.52 s,4.82 m,-0.55 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.64 s,4.82 m,-0.54 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.75 s,4.82 m,-0.53 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
100.88 s,4.82 m,-0.51 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
100.99 s,4.82 m,-0.50 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.11 s,4.82 m,-0.49 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.23 s,4.82 m,-0.48 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.35 s,4.82 m,-0.47 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.47 s,4.82 m,-0.46 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.59 s,4.82 m,-0.45 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.7 s,4.82 m,-0.44 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.82 s,4.82 m,-0.43 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
101.94 s,4.82 m,-0.42 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
102.06 s,4.82 m,-0.40 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-4 pixels
102.18 s,4.82 m,-0.39 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-5 pixels
102.3 s,4.82 m,-0.38 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-6 pixels
102.42 s,4.82 m,-0.37 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-7 pixels
102.53 s,4.82 m,-0.36 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
102.65 s,4.82 m,-0.35 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-9 pixels
102.66 s,4.82 m,-0.35 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-10 pixels
102.68 s,4.82 m,-0.35 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-10 pixels
102.7 s,4.82 m,-0.35 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-11 pixels
102.72 s,4.82 m,-0.35 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-12 pixels
102.74 s,4.82 m,-0.34 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-12 pixels
102.76 s,4.82 m,-0.34 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-14 pixels
102.78 s,4.82 m,-0.34 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-15 pixels
102.8 s,4.82 m,-0.34 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-15 pixels
102.82 s,4.82 m,-0.34 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-16 pixels
102.84 s,4.82 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-16 pixels
102.87 s,4.82 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-17 pixels
102.89 s,4.82 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-18 pixels
102.91 s,4.82 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-18 pixels
102.95 s,4.82 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-19 pixels
103.05 s,4.82 m,-0.32 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-19 pixels
103.16 s,4.82 m,-0.31 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-19 pixels
103.26 s,4.82 m,-0.30 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-20 pixels
103.37 s,4.82 m,-0.29 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-20 pixels
103.48 s,4.82 m,-0.28 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-21 pixels
103.58 s,4.82 m,-0.27 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-21 pixels
103.69 s,4.82 m,-0.26 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-22 pixels
103.8 s,4.82 m,-0.25 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-22 pixels
103.9 s,4.82 m,-0.24 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-23 pixels
104.01 s,4.82 m,-0.23 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-23 pixels
104.17 s,4.82 m,-0.21 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-24 pixels
104.23 s,4.82 m,-0.21 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-24 pixels
104.33 s,4.82 m,-0.20 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-25 pixels
104.44 s,4.82 m,-0.19 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-25 pixels
104.54 s,4.82 m,-0.18 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-26 pixels
104.65 s,4.82 m,-0.17 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-26 pixels
104.77 s,4.82 m,-0.16 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-27 pixels
104.87 s,4.82 m,-0.15 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-27 pixels
104.98 s,4.82 m,-0.14 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-28 pixels
105.09 s,4.82 m,-0.13 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-28 pixels
105.19 s,4.82 m,-0.12 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-29 pixels
