Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
60.37 s,4.49 m,-2.31 m,0.46 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
60.49 s,4.50 m,-2.30 m,0.46 m,0.07 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
60.61 s,4.51 m,-2.29 m,0.46 m,0.08 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
60.72 s,4.52 m,-2.28 m,0.46 m,0.08 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
60.84 s,4.53 m,-2.27 m,0.46 m,0.07 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
60.95 s,4.53 m,-2.26 m,0.46 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
61.07 s,4.54 m,-2.24 m,0.46 m,0.07 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
61.19 s,4.54 m,-2.23 m,0.46 m,0.08 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
61.3 s,4.56 m,-2.22 m,0.46 m,0.10 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
61.42 s,4.57 m,-2.21 m,0.46 m,0.10 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
61.54 s,4.58 m,-2.20 m,0.46 m,0.09 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
61.65 s,4.59 m,-2.19 m,0.46 m,0.08 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
61.77 s,4.59 m,-2.18 m,0.46 m,0.09 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
61.89 s,4.60 m,-2.16 m,0.46 m,0.11 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.03 rad,1.56 rad,0 pixels
62.0 s,4.61 m,-2.15 m,0.46 m,0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
62.12 s,4.63 m,-2.14 m,0.46 m,0.14 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
62.24 s,4.65 m,-2.13 m,0.46 m,0.14 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
62.35 s,4.66 m,-2.12 m,0.46 m,0.13 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
62.47 s,4.67 m,-2.11 m,0.46 m,0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
62.59 s,4.69 m,-2.10 m,0.46 m,0.13 m/s,0.11 m/s,-0.00 m/s,-0.00 rad,0.01 rad,1.56 rad,0 pixels
62.71 s,4.70 m,-2.08 m,0.46 m,0.15 m/s,0.11 m/s,-0.00 m/s,-0.00 rad,0.01 rad,1.56 rad,0 pixels
62.83 s,4.72 m,-2.07 m,0.46 m,0.15 m/s,0.11 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.56 rad,0 pixels
62.94 s,4.74 m,-2.06 m,0.46 m,0.14 m/s,0.11 m/s,-0.00 m/s,-0.00 rad,-0.01 rad,1.56 rad,0 pixels
63.06 s,4.75 m,-2.05 m,0.46 m,0.12 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,-0.01 rad,1.56 rad,0 pixels
63.17 s,4.76 m,-2.04 m,0.46 m,0.12 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,0.01 rad,1.56 rad,0 pixels
63.29 s,4.77 m,-2.03 m,0.46 m,0.13 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,0.02 rad,1.56 rad,0 pixels
63.41 s,4.79 m,-2.02 m,0.46 m,0.14 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,0.01 rad,1.56 rad,0 pixels
63.52 s,4.81 m,-2.01 m,0.46 m,0.14 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.56 rad,0 pixels
63.64 s,4.82 m,-2.00 m,0.46 m,0.13 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,-0.01 rad,1.56 rad,0 pixels
63.76 s,4.84 m,-1.98 m,0.46 m,0.12 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,-0.01 rad,1.56 rad,0 pixels
63.88 s,4.85 m,-1.97 m,0.46 m,0.11 m/s,0.10 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.56 rad,0 pixels
63.99 s,4.86 m,-1.96 m,0.46 m,0.12 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
64.11 s,4.87 m,-1.95 m,0.46 m,0.12 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
64.23 s,4.89 m,-1.94 m,0.46 m,0.12 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
64.34 s,4.90 m,-1.93 m,0.46 m,0.11 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
64.46 s,4.91 m,-1.92 m,0.46 m,0.10 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
64.58 s,4.92 m,-1.91 m,0.46 m,0.09 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
64.7 s,4.92 m,-1.90 m,0.46 m,0.10 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
64.82 s,4.94 m,-1.89 m,0.46 m,0.11 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
64.93 s,4.95 m,-1.88 m,0.46 m,0.11 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
64.95 s,4.95 m,-1.88 m,0.46 m,0.11 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
64.97 s,4.96 m,-1.88 m,0.46 m,0.11 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
64.99 s,4.96 m,-1.87 m,0.46 m,0.11 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.01 s,4.96 m,-1.87 m,0.46 m,0.11 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.03 s,4.96 m,-1.87 m,0.46 m,0.10 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.05 s,4.97 m,-1.87 m,0.46 m,0.10 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.08 s,4.97 m,-1.87 m,0.46 m,0.10 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.1 s,4.97 m,-1.87 m,0.46 m,0.09 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.12 s,4.97 m,-1.86 m,0.46 m,0.09 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.14 s,4.97 m,-1.86 m,0.46 m,0.09 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.15 s,4.97 m,-1.86 m,0.46 m,0.08 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.17 s,4.98 m,-1.86 m,0.46 m,0.08 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.18 s,4.98 m,-1.86 m,0.46 m,0.08 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.22 s,4.98 m,-1.86 m,0.46 m,0.07 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.33 s,4.98 m,-1.85 m,0.46 m,0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.43 s,4.99 m,-1.84 m,0.46 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
65.54 s,4.99 m,-1.83 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.65 s,4.99 m,-1.82 m,0.46 m,-0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.76 s,4.99 m,-1.81 m,0.46 m,-0.02 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.87 s,4.98 m,-1.80 m,0.46 m,-0.03 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
65.98 s,4.98 m,-1.79 m,0.46 m,-0.03 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
66.1 s,4.98 m,-1.78 m,0.46 m,-0.04 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
66.21 s,4.97 m,-1.77 m,0.46 m,-0.04 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
66.31 s,4.97 m,-1.76 m,0.46 m,-0.04 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
66.41 s,4.96 m,-1.75 m,0.46 m,-0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
66.51 s,4.96 m,-1.74 m,0.46 m,-0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
66.63 s,4.95 m,-1.73 m,0.46 m,-0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
66.74 s,4.95 m,-1.72 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
66.86 s,4.94 m,-1.71 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
66.97 s,4.94 m,-1.70 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
67.07 s,4.93 m,-1.69 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
67.18 s,4.93 m,-1.68 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
67.3 s,4.93 m,-1.67 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
67.41 s,4.92 m,-1.66 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
67.62 s,4.92 m,-1.64 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
67.66 s,4.92 m,-1.64 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
67.8 s,4.92 m,-1.63 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
67.83 s,4.92 m,-1.62 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
67.94 s,4.92 m,-1.61 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.05 s,4.92 m,-1.60 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.16 s,4.92 m,-1.59 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.27 s,4.92 m,-1.58 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.39 s,4.92 m,-1.57 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.49 s,4.92 m,-1.56 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.59 s,4.92 m,-1.55 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.7 s,4.92 m,-1.54 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.8 s,4.92 m,-1.53 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.9 s,4.92 m,-1.52 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.01 s,4.92 m,-1.51 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.11 s,4.92 m,-1.50 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.24 s,4.92 m,-1.49 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.41 s,4.92 m,-1.47 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.43 s,4.92 m,-1.47 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.54 s,4.93 m,-1.46 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.67 s,4.93 m,-1.45 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.77 s,4.93 m,-1.44 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.88 s,4.93 m,-1.43 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.0 s,4.93 m,-1.42 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.11 s,4.93 m,-1.41 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.21 s,4.93 m,-1.40 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.32 s,4.93 m,-1.39 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.43 s,4.93 m,-1.38 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.54 s,4.93 m,-1.37 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.65 s,4.93 m,-1.36 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.76 s,4.93 m,-1.35 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.87 s,4.93 m,-1.34 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.99 s,4.93 m,-1.33 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.1 s,4.93 m,-1.32 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.21 s,4.93 m,-1.31 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.33 s,4.93 m,-1.30 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.45 s,4.93 m,-1.29 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.56 s,4.93 m,-1.28 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.66 s,4.93 m,-1.27 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.76 s,4.93 m,-1.26 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.88 s,4.93 m,-1.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
71.9 s,4.93 m,-1.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.0 s,4.93 m,-1.24 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.11 s,4.93 m,-1.23 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.21 s,4.93 m,-1.22 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.33 s,4.93 m,-1.22 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.45 s,4.93 m,-1.20 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.56 s,4.94 m,-1.20 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.72 s,4.94 m,-1.18 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.78 s,4.94 m,-1.18 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
72.94 s,4.94 m,-1.16 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.0 s,4.94 m,-1.16 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.12 s,4.94 m,-1.15 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.23 s,4.94 m,-1.14 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.34 s,4.94 m,-1.13 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.45 s,4.94 m,-1.12 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.56 s,4.94 m,-1.11 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.67 s,4.94 m,-1.10 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.78 s,4.94 m,-1.09 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.88 s,4.94 m,-1.08 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
73.99 s,4.94 m,-1.07 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
74.1 s,4.94 m,-1.06 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
74.21 s,4.94 m,-1.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
74.38 s,4.94 m,-1.03 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
74.44 s,4.94 m,-1.03 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
74.63 s,4.94 m,-1.01 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
74.66 s,4.94 m,-1.00 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
74.78 s,4.94 m,-0.99 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
74.88 s,4.94 m,-0.99 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
74.98 s,4.95 m,-0.98 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.09 s,4.95 m,-0.97 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.2 s,4.95 m,-0.96 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.31 s,4.95 m,-0.95 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.42 s,4.95 m,-0.94 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.52 s,4.95 m,-0.93 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.63 s,4.95 m,-0.92 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.75 s,4.95 m,-0.91 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.85 s,4.95 m,-0.90 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
75.96 s,4.95 m,-0.89 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.07 s,4.95 m,-0.88 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.18 s,4.95 m,-0.87 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.28 s,4.95 m,-0.86 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.39 s,4.95 m,-0.85 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.5 s,4.95 m,-0.84 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.6 s,4.95 m,-0.83 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.7 s,4.95 m,-0.82 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.81 s,4.95 m,-0.81 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
76.92 s,4.95 m,-0.80 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.04 s,4.95 m,-0.79 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.14 s,4.95 m,-0.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.25 s,4.95 m,-0.77 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.37 s,4.95 m,-0.76 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.48 s,4.95 m,-0.75 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.59 s,4.95 m,-0.74 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.7 s,4.95 m,-0.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.8 s,4.95 m,-0.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
77.91 s,4.95 m,-0.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.03 s,4.95 m,-0.70 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.14 s,4.95 m,-0.69 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.25 s,4.95 m,-0.68 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.36 s,4.95 m,-0.67 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.47 s,4.95 m,-0.66 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.57 s,4.95 m,-0.65 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.68 s,4.95 m,-0.64 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.79 s,4.95 m,-0.63 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
78.9 s,4.95 m,-0.62 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
