Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels),Rotation Start Time (s),rotation_end_time (s),Rotation Duration (s)
133.62 s,0.06 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018946423028049172,0.001181572819852309,-0.041888785,0 pixels,N/A,N/A,N/A
133.73 s,0.07 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0022760205840823356,0.0009227895225174733,-0.04190568,0 pixels,N/A,N/A,N/A
133.84 s,0.08 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002331230278261779,0.0009746896463451051,-0.041811941,0 pixels,N/A,N/A,N/A
133.95 s,0.09 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0025272571113666696,0.0008171041995683172,-0.041878887,0 pixels,N/A,N/A,N/A
134.05 s,0.10 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0024350840157069294,0.0009310838342530022,-0.041854103,0 pixels,N/A,N/A,N/A
134.18 s,0.11 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0026710638907629794,0.000770058645983667,-0.041839853,0 pixels,N/A,N/A,N/A
134.3 s,0.12 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00255556540418919,0.0009025701891221305,-0.041880368,0 pixels,N/A,N/A,N/A
134.41 s,0.13 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0026985597091830817,0.0007565103046863238,-0.041901028,0 pixels,N/A,N/A,N/A
134.51 s,0.14 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002584668922797869,0.0009303350351431232,-0.041926637,0 pixels,N/A,N/A,N/A
134.62 s,0.15 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0027121954078401494,0.0008641395707398018,-0.041966875,0 pixels,N/A,N/A,N/A
134.73 s,0.16 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002583721359291608,0.0010247115324183787,-0.04196922,0 pixels,N/A,N/A,N/A
134.83 s,0.17 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0026472011331067115,0.0010297542167432261,-0.04201796,0 pixels,N/A,N/A,N/A
134.94 s,0.18 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002395210193654298,0.0011801670278505521,-0.04198941,0 pixels,N/A,N/A,N/A
135.04 s,0.19 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00251606723702159,0.0010568794829611146,-0.041946357,1 pixels,N/A,N/A,N/A
135.14 s,0.20 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0022691555917237773,0.001158954602808381,-0.0419383,2 pixels,N/A,N/A,N/A
135.25 s,0.21 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002380830209386734,0.0010141777299541522,-0.041911757,2 pixels,N/A,N/A,N/A
135.36 s,0.22 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021444816458855045,0.0011360382387867124,-0.041926704,2 pixels,N/A,N/A,N/A
135.46 s,0.23 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022189116050885657,0.0010622773695756062,-0.041924918,3 pixels,N/A,N/A,N/A
135.57 s,0.24 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019434500718926739,0.0011896827292150647,-0.041886912,3 pixels,N/A,N/A,N/A
135.67 s,0.25 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002021695663839493,0.0011494584707119916,-0.04190573,3 pixels,N/A,N/A,N/A
135.78 s,0.26 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0017857137654762557,0.0013009364585081986,-0.041821277,3 pixels,N/A,N/A,N/A
135.88 s,0.27 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019142658229925928,0.0011920906923061322,-0.041811436,3 pixels,N/A,N/A,N/A
135.99 s,0.28 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018043678407697274,0.0013450263943005241,-0.041802846,3 pixels,N/A,N/A,N/A
136.1 s,0.29 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019508680724533976,0.0012022766963466595,-0.041791675,3 pixels,N/A,N/A,N/A
136.21 s,0.30 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0017827399876449701,0.0013337982615550716,-0.041780518,4 pixels,N/A,N/A,N/A
136.32 s,0.31 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019235964262484867,0.0011935849517336105,-0.041770548,4 pixels,N/A,N/A,N/A
136.43 s,0.32 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018280059115596927,0.0012976701183070034,-0.041762598,4 pixels,N/A,N/A,N/A
136.53 s,0.33 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002026793887843026,0.0012285737725314073,-0.041695079,4 pixels,N/A,N/A,N/A
136.65 s,0.35 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018966796976895384,0.001427818612961889,-0.041746629,4 pixels,N/A,N/A,N/A
136.74 s,0.36 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0020119800239969195,0.00134836417926964,-0.041741568,4 pixels,N/A,N/A,N/A
136.85 s,0.37 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001818902876943537,0.0014943520045874962,-0.041770144,5 pixels,N/A,N/A,N/A
136.95 s,0.38 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019253402516762042,0.0013926290032018845,-0.04177559,5 pixels,N/A,N/A,N/A
137.06 s,0.39 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0017446752897538464,0.0015604752519958317,-0.041828308,5 pixels,N/A,N/A,N/A
137.17 s,0.40 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001892569001702201,0.0014424651698320288,-0.041851296,5 pixels,N/A,N/A,N/A
137.28 s,0.41 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018563895237855672,0.0015428608887802012,-0.041894374,5 pixels,N/A,N/A,N/A
137.41 s,0.42 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0021139936976165685,0.0013583594495749768,-0.041942756,6 pixels,N/A,N/A,N/A
137.51 s,0.43 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019717862737276453,0.0016039641148075262,-0.041921118,6 pixels,N/A,N/A,N/A
137.63 s,0.44 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002116888368194956,0.0013481605197864948,-0.041949095,6 pixels,N/A,N/A,N/A
137.75 s,0.45 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019065264395785892,0.0015765390365145128,-0.041914603,6 pixels,N/A,N/A,N/A
137.86 s,0.46 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020399247044284095,0.0013725761467443438,-0.041986097,7 pixels,N/A,N/A,N/A
137.97 s,0.47 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018593792324694538,0.0016204824536478256,-0.041944072,7 pixels,N/A,N/A,N/A
138.08 s,0.48 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002028417431850758,0.0013531438689666985,-0.041988504,7 pixels,N/A,N/A,N/A
138.2 s,0.49 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018455453498932102,0.0015592807764458877,-0.041958469,7 pixels,N/A,N/A,N/A
138.3 s,0.50 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019058474766357025,0.0013500288356519845,-0.042012175,7 pixels,N/A,N/A,N/A
138.41 s,0.51 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0016449477647159398,0.0015432349420609922,-0.041988901,8 pixels,N/A,N/A,N/A
138.54 s,0.52 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017664930202472315,0.0012990000834990415,-0.04201728,8 pixels,N/A,N/A,N/A
138.65 s,0.53 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001607115538357637,0.001509521922090441,-0.04200088,8 pixels,N/A,N/A,N/A
138.77 s,0.54 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018774375141367321,0.0013457506480537096,-0.042064122,8 pixels,N/A,N/A,N/A
138.86 s,0.55 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017995381499536862,0.001525796803881405,-0.04202934,9 pixels,N/A,N/A,N/A
138.97 s,0.56 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020230055151536906,0.0012515651546227233,-0.042044825,9 pixels,N/A,N/A,N/A
139.09 s,0.57 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018889087847031281,0.001460986997716616,-0.042029184,9 pixels,N/A,N/A,N/A
139.19 s,0.57 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021181186402998075,0.0011758880462423868,-0.042087492,9 pixels,N/A,N/A,N/A
139.32 s,0.59 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019942172922170565,0.0014200531027087483,-0.042048483,8 pixels,N/A,N/A,N/A
139.43 s,0.59 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002150596000166831,0.0012480246753761117,-0.042131944,6 pixels,N/A,N/A,N/A
139.53 s,0.60 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001981125348282361,0.0015169434307291787,-0.042112143,5 pixels,N/A,N/A,N/A
139.65 s,0.61 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021547677772661435,0.0013395861068353123,-0.04212686,5 pixels,N/A,N/A,N/A
139.76 s,0.62 m,1.83 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00208700435636516,0.0015262816051409174,-0.042126346,5 pixels,N/A,N/A,N/A
139.88 s,0.63 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002201274912695718,0.0013445599769704214,-0.04212212,5 pixels,N/A,N/A,N/A
140.0 s,0.65 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019255354254708295,0.0015466687304766448,-0.042168846,5 pixels,N/A,N/A,N/A
140.12 s,0.66 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001991057839314958,0.0014065306093816099,-0.042090523,4 pixels,N/A,N/A,N/A
140.23 s,0.66 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018004482942059878,0.0015123230019043169,-0.042156437,4 pixels,N/A,N/A,N/A
140.36 s,0.68 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019301191199823343,0.0013482140002031128,-0.042120452,4 pixels,N/A,N/A,N/A
140.47 s,0.69 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018489479580410739,0.0013563824105838258,-0.042249831,4 pixels,N/A,N/A,N/A
140.59 s,0.70 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020540325073692546,0.0012633123781011966,-0.042206432,4 pixels,N/A,N/A,N/A
140.71 s,0.71 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002036374257762983,0.0012403472795680514,-0.042264075,4 pixels,N/A,N/A,N/A
140.83 s,0.72 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002065720426342458,0.0011194270925932183,-0.042113822,4 pixels,N/A,N/A,N/A
140.95 s,0.73 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019985631315984223,0.001119401738164818,-0.042228275,4 pixels,N/A,N/A,N/A
141.07 s,0.74 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020164152584194006,0.0009281342649272667,-0.042116022,3 pixels,N/A,N/A,N/A
141.19 s,0.75 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002228005125374002,0.000700040060529784,-0.042252436,3 pixels,N/A,N/A,N/A
141.3 s,0.76 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021243408259184865,0.0007411053709877964,-0.042210791,3 pixels,N/A,N/A,N/A
141.43 s,0.77 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021641940770370256,0.0004660705576833829,-0.042279926,3 pixels,N/A,N/A,N/A
141.55 s,0.78 m,1.82 m,0.48 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018668366360058107,0.0007192376901915582,-0.042255134,3 pixels,N/A,N/A,N/A
141.67 s,0.79 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019447261172438046,0.0006300565304697614,-0.04229664,3 pixels,N/A,N/A,N/A
141.78 s,0.80 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0017857072737182335,0.0009134009751405667,-0.042275048,3 pixels,N/A,N/A,N/A
141.9 s,0.81 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019824423254276666,0.0009227855637199316,-0.042236793,3 pixels,N/A,N/A,N/A
142.02 s,0.83 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018750389751914928,0.0011285182163072137,-0.042375486,3 pixels,N/A,N/A,N/A
142.14 s,0.84 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001892620060201903,0.001110426781718835,-0.042290228,3 pixels,N/A,N/A,N/A
142.26 s,0.85 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0017811977337188617,0.0011617264445111782,-0.042396842,3 pixels,N/A,N/A,N/A
142.37 s,0.86 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0017925920972912688,0.0011243281245377121,-0.042280501,3 pixels,N/A,N/A,N/A
142.49 s,0.87 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019738120644400285,0.001058958689884237,-0.042370663,3 pixels,N/A,N/A,N/A
142.61 s,0.88 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0020531576694064395,0.0010999125462286936,-0.042350677,4 pixels,N/A,N/A,N/A
142.73 s,0.89 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0023076089520588047,0.0008235329871902072,-0.042401025,4 pixels,N/A,N/A,N/A
142.85 s,0.90 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022276771919890934,0.0010009911196764071,-0.042416385,4 pixels,N/A,N/A,N/A
142.97 s,0.91 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002352286222877882,0.0009046877814111466,-0.042431338,4 pixels,N/A,N/A,N/A
143.09 s,0.92 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0020974312646146473,0.00103655525669441,-0.042428492,4 pixels,N/A,N/A,N/A
143.2 s,0.93 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002215842310874796,0.0010140707517029312,-0.042483344,4 pixels,N/A,N/A,N/A
143.32 s,0.94 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001983755821922522,0.001208019505578804,-0.042496286,4 pixels,N/A,N/A,N/A
143.44 s,0.95 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002059910416648547,0.001178499560596396,-0.04245814,4 pixels,N/A,N/A,N/A
143.55 s,0.96 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018737218092334089,0.0012722170182672687,-0.042475908,4 pixels,N/A,N/A,N/A
143.67 s,0.97 m,1.82 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019204499533674415,0.0012777822262214967,-0.042430608,4 pixels,N/A,N/A,N/A
143.79 s,0.98 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018340713312789123,0.0014200380856424363,-0.042551547,5 pixels,N/A,N/A,N/A
143.91 s,0.99 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018719235924954938,0.0013601231162318217,-0.04243942,5 pixels,N/A,N/A,N/A
144.03 s,1.01 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019466279550121475,0.0013691452910259913,-0.042520906,5 pixels,N/A,N/A,N/A
144.14 s,1.02 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00201027294750523,0.001367956424423823,-0.042558974,5 pixels,N/A,N/A,N/A
144.26 s,1.03 m,1.83 m,0.48 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002074963270291158,0.0012403548744301112,-0.042626289,5 pixels,N/A,N/A,N/A
144.38 s,1.04 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019601928193499424,0.0013118432293602231,-0.042509992,5 pixels,N/A,N/A,N/A
144.5 s,1.05 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001963867997463153,0.0013096195858195514,-0.042662228,5 pixels,N/A,N/A,N/A
144.62 s,1.06 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018239470526935707,0.0015262648549290152,-0.042574242,5 pixels,N/A,N/A,N/A
144.74 s,1.07 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019350565919138024,0.0014909297372668563,-0.042628734,5 pixels,N/A,N/A,N/A
144.85 s,1.08 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018911966435002571,0.001690957363500719,-0.042652026,5 pixels,N/A,N/A,N/A
144.97 s,1.09 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0021118669897299655,0.001555460964564709,-0.042671042,5 pixels,N/A,N/A,N/A
145.09 s,1.10 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002025841955648742,0.0016307373656631427,-0.04273309,5 pixels,N/A,N/A,N/A
145.21 s,1.11 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021606882013955526,0.0014543368212475017,-0.042692492,6 pixels,N/A,N/A,N/A
145.33 s,1.12 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020444764780334457,0.0015369243088952356,-0.042698832,6 pixels,N/A,N/A,N/A
145.45 s,1.13 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002218893017427834,0.001472380840890756,-0.042735227,6 pixels,N/A,N/A,N/A
145.57 s,1.14 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021381196371494907,0.0014967352052234878,-0.042793431,5 pixels,N/A,N/A,N/A
145.69 s,1.15 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0023621464407715224,0.0014072069745415497,-0.042782599,6 pixels,N/A,N/A,N/A
145.8 s,1.16 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002333441124657494,0.0013539914825573861,-0.042927337,5 pixels,N/A,N/A,N/A
145.92 s,1.17 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002351853694438405,0.0013896374556655873,-0.042812863,5 pixels,N/A,N/A,N/A
146.04 s,1.18 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0022079738098564608,0.0013253111781962948,-0.042946842,5 pixels,N/A,N/A,N/A
146.15 s,1.19 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021689550603105506,0.0014610291389556206,-0.042827408,5 pixels,N/A,N/A,N/A
146.27 s,1.20 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00212449514657248,0.001385205234551886,-0.042931788,5 pixels,N/A,N/A,N/A
146.39 s,1.21 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021360679553950167,0.0014700011644196572,-0.042901934,5 pixels,N/A,N/A,N/A
146.5 s,1.22 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002297482173942334,0.0013879990357269065,-0.043016222,5 pixels,N/A,N/A,N/A
146.62 s,1.23 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002256467496315955,0.0014950794976455266,-0.042979143,5 pixels,N/A,N/A,N/A
146.74 s,1.25 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002387327338816977,0.0013524365499016317,-0.042948355,5 pixels,N/A,N/A,N/A
146.85 s,1.26 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021024620669293477,0.001517014251929844,-0.042928832,5 pixels,N/A,N/A,N/A
146.97 s,1.27 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002191161808048695,0.0013692836525911016,-0.042958597,5 pixels,N/A,N/A,N/A
147.09 s,1.28 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020184296196369906,0.0014443694014202638,-0.043001449,5 pixels,N/A,N/A,N/A
147.2 s,1.29 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002078482851755435,0.0013485252375583714,-0.042973142,5 pixels,N/A,N/A,N/A
147.32 s,1.30 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019273986952405861,0.0013585575394245912,-0.043031308,5 pixels,N/A,N/A,N/A
147.44 s,1.31 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019733827360259243,0.0013371050247881625,-0.0430301,4 pixels,N/A,N/A,N/A
147.56 s,1.32 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019207319747184964,0.0012615382395517118,-0.04308963,4 pixels,N/A,N/A,N/A
147.68 s,1.33 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018817024052501157,0.0012538462997716303,-0.043108547,4 pixels,N/A,N/A,N/A
147.79 s,1.34 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002003014531316124,0.0010401185938365642,-0.043176566,4 pixels,N/A,N/A,N/A
147.91 s,1.36 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018855704454411582,0.001029104410600339,-0.043154702,4 pixels,N/A,N/A,N/A
148.03 s,1.37 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020873218328839845,0.0008256389386463908,-0.043164213,4 pixels,N/A,N/A,N/A
148.14 s,1.38 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019416774317175204,0.0009277327609606153,-0.043125742,4 pixels,N/A,N/A,N/A
148.26 s,1.39 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002093204694377867,0.0008162275472279928,-0.043091472,4 pixels,N/A,N/A,N/A
148.38 s,1.40 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001865757519813822,0.0009832673638273514,-0.043090431,3 pixels,N/A,N/A,N/A
148.5 s,1.41 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020131483895499905,0.0008839346734202848,-0.043118884,3 pixels,N/A,N/A,N/A
148.62 s,1.42 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019645221512211894,0.0009868429242195695,-0.043153699,3 pixels,N/A,N/A,N/A
148.73 s,1.43 m,1.82 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020773413210318516,0.0009729086313565148,-0.043123627,1 pixels,N/A,N/A,N/A
148.85 s,1.44 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0020631231969750223,0.0009413704524204487,-0.04324156,0 pixels,N/A,N/A,N/A
148.97 s,1.45 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001940751254857478,0.0010806413901485385,-0.043129043,-2 pixels,N/A,N/A,N/A
149.09 s,1.46 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018649102582006878,0.0010004268748374282,-0.043245331,-2 pixels,N/A,N/A,N/A
149.21 s,1.47 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018264442742396661,0.0011177661275166189,-0.043208052,-2 pixels,N/A,N/A,N/A
149.32 s,1.48 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018973853170820903,0.0010355904604171004,-0.043315395,-2 pixels,N/A,N/A,N/A
149.44 s,1.49 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019389480153928045,0.0010880453218072895,-0.043259073,-2 pixels,N/A,N/A,N/A
149.56 s,1.50 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002109517589501424,0.0009683624634947071,-0.043330523,-2 pixels,N/A,N/A,N/A
149.67 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0020892418384169486,0.0010611367472127594,-0.043300803,-2 pixels,N/A,N/A,N/A
149.69 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002098686128551421,0.0010634854046920122,-0.043305803,-2 pixels,N/A,N/A,N/A
149.71 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0021243450315511624,0.001054488647986087,-0.043339622,-2 pixels,N/A,N/A,N/A
149.73 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002137550406210775,0.0010178837171115032,-0.04336674,-2 pixels,N/A,N/A,N/A
149.75 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002164682083041843,0.000958050193269674,-0.043384987,-2 pixels,N/A,N/A,N/A
149.77 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002211692541839689,0.0009282949328098604,-0.04337756,-2 pixels,N/A,N/A,N/A
149.79 s,1.52 m,1.82 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002243252917631576,0.0009256402016675758,-0.043345292,-2 pixels,N/A,N/A,N/A
