Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels),Rotation Start Time (s),rotation_end_time (s),Rotation Duration (s)
284.01 s,-0.57 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001770400823666259,-1.45E-05,-0.034930785,-13 pixels,N/A,N/A,N/A
284.13 s,-0.56 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001902506398188706,-0.002589803,-0.034953831,-14 pixels,N/A,N/A,N/A
284.26 s,-0.55 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019056515657623126,-0.001340729,-0.03496619,-16 pixels,N/A,N/A,N/A
284.3 s,-0.55 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018703491090337567,-0.000424594,-0.034984232,-18 pixels,N/A,N/A,N/A
284.33 s,-0.54 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0018890661936823252,-0.000100697,-0.034987606,-19 pixels,N/A,N/A,N/A
284.39 s,-0.54 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019627812942427836,0.0008939796570487148,-0.035045422,-19 pixels,N/A,N/A,N/A
284.5 s,-0.53 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019823710459197074,0.0021329745119114257,-0.035089491,-20 pixels,N/A,N/A,N/A
284.64 s,-0.52 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002049427423056725,0.0024601271500867324,-0.035166821,-21 pixels,N/A,N/A,N/A
284.75 s,-0.51 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001996138554627195,0.002495217568490441,-0.035075407,-22 pixels,N/A,N/A,N/A
284.87 s,-0.50 m,-9.05 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019444788353276804,0.002366417469490733,-0.035215124,-23 pixels,N/A,N/A,N/A
284.99 s,-0.49 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019329272048399535,0.002282009095626759,-0.035170557,-24 pixels,N/A,N/A,N/A
285.11 s,-0.48 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002104749820041428,0.0020483858741177628,-0.035341151,-25 pixels,N/A,N/A,N/A
285.23 s,-0.47 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002159797161010217,0.0019514708461713102,-0.035270022,-26 pixels,N/A,N/A,N/A
285.35 s,-0.46 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002276110281983179,0.0017240480103104042,-0.035456446,-27 pixels,N/A,N/A,N/A
285.52 s,-0.45 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002021607162257945,0.0016159860953695385,-0.035496546,-28 pixels,N/A,N/A,N/A
285.6 s,-0.44 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020463677411513836,0.0015404517095789596,-0.035594873,-29 pixels,N/A,N/A,N/A
285.69 s,-0.43 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018484327230065259,0.0016034333983906235,-0.035586251,-30 pixels,N/A,N/A,N/A
285.82 s,-0.42 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0019637700628690274,0.0014327496427064997,-0.035566875,-31 pixels,N/A,N/A,N/A
285.94 s,-0.41 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002014401831677384,0.0013845515952064513,-0.035557721,-32 pixels,N/A,N/A,N/A
286.07 s,-0.40 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0021311326400970487,0.0012718685876415188,-0.035653078,-33 pixels,N/A,N/A,N/A
286.19 s,-0.39 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002168913777835687,0.0012525915739787826,-0.035653876,-34 pixels,N/A,N/A,N/A
286.31 s,-0.38 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0022696604509759156,0.0010956059976813968,-0.035596253,-35 pixels,N/A,N/A,N/A
286.44 s,-0.37 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0022370619791085675,0.0011339228201326507,-0.035678232,-36 pixels,N/A,N/A,N/A
286.56 s,-0.36 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0022517820955325423,0.001086335188593267,-0.035728304,-37 pixels,N/A,N/A,N/A
286.68 s,-0.35 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0021879869923380466,0.0011527286907344516,-0.035722853,-38 pixels,N/A,N/A,N/A
286.81 s,-0.34 m,-9.05 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002129324583200157,0.0011434593657693262,-0.035806949,-39 pixels,N/A,N/A,N/A
286.95 s,-0.33 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020336327381518357,0.0011769953349586332,-0.035792239,-40 pixels,N/A,N/A,N/A
287.09 s,-0.32 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020158998276286495,0.0011462872078280093,-0.035777894,-41 pixels,N/A,N/A,N/A
287.24 s,-0.31 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0019403717617958545,0.0011864556515903978,-0.035742337,-42 pixels,N/A,N/A,N/A
287.38 s,-0.30 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0019315504284345146,0.0011811664020857902,-0.035822475,-43 pixels,N/A,N/A,N/A
287.5 s,-0.29 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018551016976719066,0.001297175049310756,-0.035780725,-43 pixels,N/A,N/A,N/A
287.62 s,-0.28 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018979433083079387,0.001253849629058957,-0.035852202,-44 pixels,N/A,N/A,N/A
287.75 s,-0.27 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018291882554063734,0.0013678901209648886,-0.035832287,-45 pixels,N/A,N/A,N/A
287.86 s,-0.26 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018395999342870107,0.0012520772539861896,-0.035921471,-46 pixels,N/A,N/A,N/A
287.98 s,-0.25 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0016797538739592168,0.0013853042333356784,-0.035885503,-47 pixels,N/A,N/A,N/A
288.11 s,-0.24 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0016626985186817547,0.0012880326589882073,-0.035988278,-47 pixels,N/A,N/A,N/A
288.23 s,-0.23 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0015670983009366509,0.0013927458831157961,-0.035918827,-48 pixels,N/A,N/A,N/A
288.36 s,-0.22 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.001653036629185997,0.001310476622995329,-0.036023001,-48 pixels,N/A,N/A,N/A
288.48 s,-0.21 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017058445831170453,0.0014368791244656588,-0.035853981,-48 pixels,N/A,N/A,N/A
288.6 s,-0.20 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018426726154439881,0.0013362337967956453,-0.03591243,-48 pixels,N/A,N/A,N/A
288.72 s,-0.19 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001946228108104519,0.0014136474958942199,-0.035775276,-49 pixels,N/A,N/A,N/A
288.85 s,-0.18 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002019256857418397,0.0012482716996485561,-0.035808062,-49 pixels,N/A,N/A,N/A
288.96 s,-0.17 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019990403148631613,0.0013152459551319876,-0.035799229,-49 pixels,N/A,N/A,N/A
289.09 s,-0.16 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020720424508455138,0.0011199463739845366,-0.03586134,-49 pixels,N/A,N/A,N/A
289.2 s,-0.15 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019736310423653686,0.0013233375745607004,-0.035869173,-49 pixels,N/A,N/A,N/A
289.31 s,-0.14 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019798028896169575,0.0012996730834221712,-0.035907832,-49 pixels,N/A,N/A,N/A
289.43 s,-0.13 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001996254192893195,0.0013743436823159835,-0.035929012,-49 pixels,N/A,N/A,N/A
289.55 s,-0.12 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020318704829009404,0.0013810583798486652,-0.035973459,-49 pixels,N/A,N/A,N/A
289.58 s,-0.12 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020676226094502328,0.0013217424740427134,-0.03597845,-49 pixels,N/A,N/A,N/A
289.67 s,-0.11 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001971126480212451,0.0014795242476086969,-0.036013074,-49 pixels,N/A,N/A,N/A
289.78 s,-0.11 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019570081201411194,0.0015154780776861752,-0.035974935,-49 pixels,N/A,N/A,N/A
289.9 s,-0.10 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019662215822766433,0.001544978634154154,-0.036038803,-49 pixels,N/A,N/A,N/A
290.02 s,-0.09 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001993391388009481,0.001535045721235287,-0.036035906,-49 pixels,N/A,N/A,N/A
290.14 s,-0.08 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020126665489346323,0.0015346053963156618,-0.03605741,-49 pixels,N/A,N/A,N/A
290.28 s,-0.07 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020215188048835807,0.0014100333930038252,-0.036083953,-50 pixels,N/A,N/A,N/A
290.39 s,-0.06 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001889154660657645,0.0013390633377439044,-0.036099898,-50 pixels,N/A,N/A,N/A
290.51 s,-0.05 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019036481920917576,0.0011684800920501882,-0.036146415,-50 pixels,N/A,N/A,N/A
290.63 s,-0.04 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001790894002722935,0.0011469324956733878,-0.036171311,-50 pixels,N/A,N/A,N/A
290.77 s,-0.03 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001859502396190318,0.0011015645306631137,-0.036308693,-50 pixels,N/A,N/A,N/A
290.88 s,-0.02 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018876705147368507,0.0010957201247283586,-0.03622429,-50 pixels,N/A,N/A,N/A
291.01 s,-0.01 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019872501189847447,0.001077644067908126,-0.036347067,-50 pixels,N/A,N/A,N/A
291.14 s,0.00 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020008712009640965,0.00106102236936404,-0.036237409,-50 pixels,N/A,N/A,N/A
291.27 s,0.01 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020288627029384013,0.0009440320465718874,-0.036368666,-50 pixels,N/A,N/A,N/A
291.39 s,0.02 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019474627858703324,0.0010111541904162281,-0.036223796,-50 pixels,N/A,N/A,N/A
291.5 s,0.03 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020255198941566315,0.0009295159156058039,-0.036436965,-50 pixels,N/A,N/A,N/A
291.62 s,0.04 m,-9.06 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0019493142378871288,0.0010724485440921309,-0.036345941,-51 pixels,N/A,N/A,N/A
291.74 s,0.05 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002072346060552341,0.0009740092749584205,-0.036477226,-51 pixels,N/A,N/A,N/A
291.86 s,0.06 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002217723823086281,0.0010904196591324895,-0.036468101,-51 pixels,N/A,N/A,N/A
291.99 s,0.07 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0024540198060820063,0.0010570476477011973,-0.036677639,-51 pixels,N/A,N/A,N/A
292.12 s,0.08 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002459553210936262,0.0011976338140856295,-0.036672797,-51 pixels,N/A,N/A,N/A
292.23 s,0.09 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0025537144923038083,0.0012041452362642092,-0.036776993,-51 pixels,N/A,N/A,N/A
292.37 s,0.10 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002507175672477124,0.001216957429119014,-0.036697313,-51 pixels,N/A,N/A,N/A
292.49 s,0.11 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0025198480938635436,0.001168857634296887,-0.036800767,-51 pixels,N/A,N/A,N/A
292.61 s,0.12 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0025515948101301257,0.0011887902604758563,-0.036795293,-51 pixels,N/A,N/A,N/A
292.72 s,0.13 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002657901498961126,0.001104922734350867,-0.036754792,-51 pixels,N/A,N/A,N/A
292.85 s,0.14 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002607179865608282,0.0012155834619423835,-0.036816956,-51 pixels,N/A,N/A,N/A
292.97 s,0.15 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0025592771408370707,0.001184507853702702,-0.036880775,-51 pixels,N/A,N/A,N/A
293.09 s,0.16 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0023921476611212574,0.0012739219374458572,-0.036866406,-51 pixels,N/A,N/A,N/A
293.22 s,0.17 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00236239436906026,0.0012607992902048464,-0.036900664,-50 pixels,N/A,N/A,N/A
293.33 s,0.18 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002283039070492751,0.0013547793130079771,-0.036857956,-49 pixels,N/A,N/A,N/A
293.45 s,0.19 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0022855992014355264,0.001227345634160489,-0.036871566,-49 pixels,N/A,N/A,N/A
293.57 s,0.20 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002137882955506408,0.0013782137104773231,-0.03690139,-48 pixels,N/A,N/A,N/A
293.68 s,0.21 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002161589684712361,0.0012662712326853094,-0.036938337,-47 pixels,N/A,N/A,N/A
293.81 s,0.22 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002066465577684155,0.0014096467661162673,-0.036938159,-47 pixels,N/A,N/A,N/A
293.92 s,0.23 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020970346315837716,0.0012680828437444185,-0.036849008,-46 pixels,N/A,N/A,N/A
294.04 s,0.24 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00205710260577661,0.0013610661306309065,-0.036848894,-45 pixels,N/A,N/A,N/A
294.16 s,0.25 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0021006868695799537,0.0012662697367335756,-0.036990532,-44 pixels,N/A,N/A,N/A
294.29 s,0.27 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020914830167850697,0.0014330972425954888,-0.037015396,-43 pixels,N/A,N/A,N/A
294.4 s,0.28 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0021798844920597185,0.0013850675452315138,-0.037180236,-43 pixels,N/A,N/A,N/A
294.51 s,0.29 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0021215095854099503,0.0014881706770146653,-0.03710443,-42 pixels,N/A,N/A,N/A
294.64 s,0.30 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020990647730304585,0.0013766431437678187,-0.037207314,-41 pixels,N/A,N/A,N/A
294.75 s,0.31 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0019240714608359667,0.0014415805616195055,-0.037174585,-40 pixels,N/A,N/A,N/A
294.88 s,0.32 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0018440573781820261,0.0013213017975602006,-0.037312502,-39 pixels,N/A,N/A,N/A
295.0 s,0.33 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017047448973383347,0.0014234395006285992,-0.037214889,-39 pixels,N/A,N/A,N/A
295.11 s,0.34 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0016483875223793772,0.001329065940282316,-0.037325461,-38 pixels,N/A,N/A,N/A
295.24 s,0.35 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0016147257528337034,0.0014624514556619286,-0.037208094,-37 pixels,N/A,N/A,N/A
295.35 s,0.36 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0016127697844462495,0.0013321844220021354,-0.037292669,-36 pixels,N/A,N/A,N/A
295.47 s,0.37 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0016067419969873482,0.00143981331113571,-0.037165416,-35 pixels,N/A,N/A,N/A
295.59 s,0.38 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0016657613422446473,0.0013534658085909146,-0.037250816,-34 pixels,N/A,N/A,N/A
295.7 s,0.39 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001752721101789436,0.0014143289084070846,-0.037149229,-33 pixels,N/A,N/A,N/A
295.82 s,0.40 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019234122219923136,0.0013432598466211632,-0.037241025,-32 pixels,N/A,N/A,N/A
295.93 s,0.41 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001962255465736514,0.0013746583787409546,-0.037188123,-32 pixels,N/A,N/A,N/A
296.03 s,0.42 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019327123682594872,0.0013724796073626864,-0.037238868,-31 pixels,N/A,N/A,N/A
296.15 s,0.43 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001836034656081476,0.0014169782518519386,-0.037244834,-30 pixels,N/A,N/A,N/A
296.25 s,0.44 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001775165233604359,0.0013331657525328202,-0.037265564,-29 pixels,N/A,N/A,N/A
296.36 s,0.45 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017462697141356453,0.001375136844670095,-0.037299251,-28 pixels,N/A,N/A,N/A
296.48 s,0.46 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018539655753003126,0.001216414654756426,-0.037323194,-27 pixels,N/A,N/A,N/A
296.59 s,0.47 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019267414974023318,0.0013183212692856815,-0.037368216,-26 pixels,N/A,N/A,N/A
296.7 s,0.48 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001970116342953045,0.0013407393262182116,-0.037383692,-25 pixels,N/A,N/A,N/A
296.82 s,0.49 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002047966280090406,0.001425964489045503,-0.037400388,-24 pixels,N/A,N/A,N/A
296.93 s,0.50 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002092914298173814,0.0013574762871092288,-0.037456806,-23 pixels,N/A,N/A,N/A
297.04 s,0.51 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002049554706810122,0.0013751654745929687,-0.037452707,-21 pixels,N/A,N/A,N/A
297.15 s,0.52 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001967083652365357,0.001391852690985434,-0.03753416,-20 pixels,N/A,N/A,N/A
297.29 s,0.53 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019559681169034437,0.001445623804682858,-0.037505898,-19 pixels,N/A,N/A,N/A
297.41 s,0.54 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019666484716865857,0.0013334981152745902,-0.037576372,-18 pixels,N/A,N/A,N/A
297.54 s,0.55 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019582921331090116,0.001396829341048237,-0.037532732,-17 pixels,N/A,N/A,N/A
297.65 s,0.56 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019451822082852495,0.00145810518416636,-0.03770363,-16 pixels,N/A,N/A,N/A
297.77 s,0.57 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019380914663179513,0.0015377198065663058,-0.037632387,-16 pixels,N/A,N/A,N/A
297.9 s,0.58 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002092792498563242,0.0013618236424301731,-0.037810104,-16 pixels,N/A,N/A,N/A
298.03 s,0.59 m,-9.07 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020901365987380325,-0.000942386,-0.037712149,-16 pixels,N/A,N/A,N/A
298.15 s,0.60 m,-9.07 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021764544018295193,-0.001621041,-0.037717631,-17 pixels,N/A,N/A,N/A
298.28 s,0.61 m,-9.07 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0020461575197779232,-0.001598534,-0.037732431,-16 pixels,N/A,N/A,N/A
298.41 s,0.62 m,-9.07 m,0.46 m,0.10 m/s,0.01 m/s,0.00 m/s,0.002130507400450772,-0.006089972,-0.037679381,-17 pixels,N/A,N/A,N/A
298.53 s,0.63 m,-9.07 m,0.46 m,0.10 m/s,0.01 m/s,0.00 m/s,0.0020579620528874435,-0.006443186,-0.037734062,-17 pixels,N/A,N/A,N/A
298.66 s,0.64 m,-9.07 m,0.46 m,0.10 m/s,0.02 m/s,0.00 m/s,0.002071289338501334,-0.002314291,-0.037772408,-17 pixels,N/A,N/A,N/A
298.79 s,0.65 m,-9.07 m,0.46 m,0.10 m/s,0.02 m/s,0.00 m/s,0.0018805247970463193,-0.000539216,-0.037819512,-16 pixels,N/A,N/A,N/A
298.91 s,0.66 m,-9.06 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0019820420729716234,-0.004446146,-0.037788468,-14 pixels,N/A,N/A,N/A
299.04 s,0.67 m,-9.06 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0018902389818382865,-0.003070799,-0.03783094,-14 pixels,N/A,N/A,N/A
299.17 s,0.68 m,-9.06 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0021307207685895917,0.001674948787837511,-0.037843231,-13 pixels,N/A,N/A,N/A
299.29 s,0.69 m,-9.05 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0021886579096519823,0.0016771836296795687,-0.037911742,-11 pixels,N/A,N/A,N/A
299.41 s,0.70 m,-9.05 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.002351250412315177,-0.001831941,-0.037919898,-9 pixels,N/A,N/A,N/A
299.53 s,0.71 m,-9.05 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0022880620131849024,0.0013168090812082107,-0.037972951,-9 pixels,N/A,N/A,N/A
299.65 s,0.72 m,-9.04 m,0.46 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0022399477774842124,0.004655287308937078,-0.037993796,-8 pixels,N/A,N/A,N/A
299.78 s,0.74 m,-9.04 m,0.46 m,0.10 m/s,0.02 m/s,0.00 m/s,0.0022352614577344997,0.005830278684381484,-0.038032119,-6 pixels,N/A,N/A,N/A
299.9 s,0.75 m,-9.04 m,0.46 m,0.10 m/s,0.02 m/s,0.00 m/s,0.0021778145529661825,0.005862652293574299,-0.038134366,-4 pixels,N/A,N/A,N/A
300.04 s,0.76 m,-9.03 m,0.46 m,0.10 m/s,0.01 m/s,0.00 m/s,0.0024512445423031676,0.005253872947762357,-0.038184519,-3 pixels,N/A,N/A,N/A
300.16 s,0.77 m,-9.03 m,0.46 m,0.10 m/s,0.01 m/s,0.00 m/s,0.002422841285533715,0.0049126228514230225,-0.038224843,-2 pixels,N/A,N/A,N/A
300.28 s,0.78 m,-9.03 m,0.46 m,0.10 m/s,0.01 m/s,0.00 m/s,0.002527990461660018,0.004406619844118561,-0.038376382,-1 pixels,N/A,N/A,N/A
300.41 s,0.79 m,-9.03 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002275060952295712,0.004096426396069201,-0.038322872,-1 pixels,N/A,N/A,N/A
300.53 s,0.80 m,-9.03 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0022871044304865074,0.0035421418180845844,-0.038297381,-1 pixels,N/A,N/A,N/A
300.66 s,0.81 m,-9.03 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.0020793743699133714,0.0033576608985413864,-0.038333351,-1 pixels,N/A,N/A,N/A
300.78 s,0.82 m,-9.03 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.002187435039641491,0.002925833900441649,-0.03832814,-1 pixels,N/A,N/A,N/A
300.9 s,0.83 m,-9.03 m,0.46 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.002111643449526284,0.002657697218197871,-0.038403784,-1 pixels,N/A,N/A,N/A
301.02 s,0.84 m,-9.03 m,0.46 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.002065916995301995,0.0023513699205650416,-0.038395697,-1 pixels,N/A,N/A,N/A
